date,platform,sort_type,rank,product_name,brand,volume_ml,regular_price,discount,sales_price,rating,review_count,main_ingredients,ingredients,ing_source,url
2026-09-12,oliveyoung,판매순,1,[산리오 특가/리뷰이벤트/헬로키티] 에스네이처 아쿠아 스쿠알란 수분크림 60ml 더블기획 (+헬로키티 키캡키링),에스네이처,120,43000,49%,21900,4.8,"38,306","스쿠알란, 판테놀, 히알루론산","정제수, 스쿠알란(150,000ppm), 글리세린, 1,2-헥산다이올, 베타인, 판테놀, 소듐하이알루로네이트, 하이드롤라이즈드콜라겐, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 아세틸헥사펩타이드-8, 아데노신, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 알지닌, 알란토인, 자일리틸글루코사이드, 안하이드로자일리톨, 자일리톨, 글루코오스, 부틸렌글라이콜, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카프릴릴글라이콜",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263782&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=1
2026-09-12,oliveyoung,판매순,2,[9월 올영픽/손상장벽집중케어]라로슈포제 시카플라스트밤 B5+ 100ml 기획 (+시카에센스7.5ml+히알루세럼3ml),라로슈포제,110.5,41000,28%,29700,4.8,"34,794","판테놀, 병풀잎추출물, 징크글루코네이트","[시카플라스트 밤 B5+] 정제수 하이드로제네이티드폴리아이소부텐 다이메티콘 글리세린 시어버터 판테놀 옥수수전분 프로판다이올 부틸렌글라이콜 세틸피이지/피피지-10/1다이메티콘 트라이하이드록시스테아린 병풀잎추출물 야콘뿌리즙 징크글루코네이트 마데카소사이드 망가니즈글루코네이트 알파-글루칸올리고사카라이드 실리카 알루미늄하이드록사이드 마그네슘설페이트 만노오스 카프릴로일글라이신 카프릴릴글라이콜 비트레오스실라발효물 시트릭애씨드 트라이소듐에틸렌다이아민다이석시네이트 락토바실러스 아세틸레이티드글라이콜스테아레이트 말토덱스트린 폴리글리세릴-4아이소스테아레이트 토코페롤 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트 티타늄디옥사이드 [시카플라스트 에센스] 정제수 비피다발효용해물 판테놀 다이메티콘 베타인 글리세린 부틸렌글라이콜 펜틸렌글라이콜 아이소프로필미리스테이트 피이지/피피지/폴리부틸렌글라이콜-8/5/3글리세린 소듐하이드록사이드 만노오스 메틸다이하이드로자스모네이트 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머 페녹시에탄올 하이드로제네이티드레시틴 알파-글루칸올리고사카라이드 카프릴릴글라이콜 폴리솔베이트20 마데카소사이드 스핑고모나스발효추출물 시트릭애씨드 야콘뿌리즙 소듐메틸스테아로일타우레이트 아세틸다이펩타이드-1세틸에스터 소듐벤조에이트 말토덱스트린 징크글루코네이트 망가니즈글루코네이트 소듐하이알루로네이트 엑토인 단삼뿌리추출물 살리실로일피토스핑고신 락토바실러스 트라이소듐에틸렌다이아민다이석시네이트 비사보롤 [히알루 세럼] 정제수 글리세린 변성알코올 프로필렌글라이콜 판테놀 펜틸렌글라이콜 다이메티콘 피이지-6카프릴릭/카프릭글리세라이즈 갈랑가갈랑갈잎추출물 칼슘클로라이드 글리세릴아이소스테아레이트 마데카소사이드 피피지-6-데실테트라데세스-30 소듐아세틸레이티드하이알루로네이트(0.01%) 소듐하이알루로네이트(0.2004%) 알진 아데노신 암모늄폴리아크릴로일다이메틸타우레이트 프로판다이올 하이드롤라이즈드하이알루로닉애씨드(0.1208%) 하이드록시아세토페논 카프릴릭/카프릭트라이글리세라이드 카프릴릴글라이콜 시트릭애씨드 트라이소듐에틸렌다이아민다이석시네이트 아세틸글루코사민 잔탄검 부틸렌글라이콜 1,2-헥산다이올 토코페롤 페녹시에탄올 향료",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263009&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=2
2026-09-12,oliveyoung,판매순,3,[1등크림] 에스트라 아토베리어365 크림 80ml 기획(+토너25ml+클렌징폼3g*3EA),에스트라,105,33000,19%,26700,4.9,"39,963","판테놀, 나이아신아마이드, 세라마이드엔피","정제수, 부틸렌글라이콜, 글리세린, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 세틸에틸헥사노에이트, 스쿠알란, 펜타에리스리틸테트라아이소스테아레이트, 다이카프릴릴카보네이트, 베헤닐알코올, 다이메티콘, 하이드록시프로필비스팔미타마이드엠이에이, 스테아릭애씨드, 베타인, 만니톨, C14-22알코올, 팔미틱애씨드, 하이드록시프로필비스라우라마이드엠이에이, 아라키딜알코올, 콜레스테롤, 폴리아크릴레이트-13, C12-20알킬글루코사이드, 알란토인, 아라키딜글루코사이드, 나이아신아마이드, 세라마이드엔피, 글리세릴카프릴레이트, 에틸헥실글리세린, 하이드로제네이티드폴리아이소부텐, 카보머, 트로메타민, 다이메티콘올, 폴리글리세릴-10라우레이트, 하이드로제네이티드레시틴, 에틸헥실팔미테이트, 아크릴레이트/암모늄메타크릴레이트코폴리머, 솔비탄아이소스테아레이트, 실리카, 피토스핑고신, 스핑고리피드, 아라키딕애씨드, 토코페롤, 올레익애씨드",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261864&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=3
2026-09-12,oliveyoung,판매순,4,[9월 올영픽/데일리장벽케어] 라로슈포제 시카플라스트 멀티 리페어 크림 100ml 기획 (+시카에센스 7.5ml*2),라로슈포제,115,52000,26%,38300,4.8,"20,503","판테놀, 마데카소사이드, 징크글루코네이트",[시카플라스트 멀티 리페어 크림] 정제수 다이카프릴릴에터 판테놀 글리세린 펜틸렌글라이콜 폴리글리세릴-6다이스테아레이트 프로판다이올 세틸에스터 호호바에스터 베헤닐알코올 그린와틀꽃왁스 해바라기씨왁스 병풀잎추출물 야콘뿌리즙 솔비탄올리에이트 징크글루코네이트 마데카소사이드 세테아릴아이소노나노에이트 망가니즈글루코네이트 아이소헥사데칸 알파-글루칸올리고사카라이드 소듐하이알루로네이트 소듐스테아로일글루타메이트 아데노신 만노오스 카퍼글루코네이트 하이드록시아세토페논 하이드록시프로필스타치포스페이트 카프릴로일살리실릭애씨드 비트레오스실라발효물 시트릭애씨드 트라이소듐에틸렌다이아민다이석시네이트 락토바실러스 말토덱스트린 폴리글리세린-3 폴리글리세릴-3비즈왁스 폴리솔베이트80 아크릴아마이드/소듐아크릴로일다이메틸타우레이트코폴리머 세틸알코올 토코페롤 [시카플라스트 리페어 에센스] 정제수 비피다발효용해물 판테놀 다이메티콘 베타인 글리세린 부틸렌글라이콜 펜틸렌글라이콜 아이소프로필미리스테이트 피이지/피피지/폴리부틸렌글라이콜-8/5/3글리세린 소듐하이드록사이드 만노오스 메틸다이하이드로자스모네이트 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머 페녹시에탄올 하이드로제네이티드레시틴 알파-글루칸올리고사카라이드 카프릴릴글라이콜 폴리솔베이트20 마데카소사이드 스핑고모나스발효추출물 시트릭애씨드 야콘뿌리즙 소듐메틸스테아로일타우레이트 아세틸다이펩타이드-1세틸에스터 소듐벤조에이트 말토덱스트린 징크글루코네이트 망가니즈글루코네이트 소듐하이알루로네이트 엑토인 단삼뿌리추출물 살리실로일피토스핑고신 락토바실러스 트라이소듐에틸렌다이아민다이석시네이트 비사보롤,html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263019&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=4
2026-09-12,oliveyoung,판매순,5,"[흔적,기미,미백/TXA] 셀리맥스 트라넥삼산 잡티 크림 35ml 기획 (+14ml)",셀리맥스,49,35000,35%,22900,4.8,"2,514",트라넥사믹애씨드,"전성분 정제수, 글리세린, 나이아신아마이드, 트라넥사믹애씨드, 카프릴릭/카프릭트라이글리세라이드, 다이프로필렌글라이콜, 1,2-헥산다이올, 퀸즈랜드넛오일, 페닐트라이메티콘, 하이드로제네이티드폴리(C6-14올레핀), 다이카프릴릴에테르, 비닐다이메티콘, 세테아릴알코올, 프로판다이올, 세테아릴올리베이트, 글리세릴스테아레이트에스이, 솔비탄올리베이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 베헤닐알코올, 다이메티콘올, 세테아릴글루코사이드, 다시마추출물, 한련초잎추출물, 하이드로제네이티드레시틴, 세라마이드엔피, 베타인, 에틸헥실글리세린, 잔탄검, 비파나무잎추출물, 아데노신, 프룩토올리고사카라이드, 황련뿌리추출물, 콜레스테롤, 부틸렌글라이콜, 베타-글루칸, 스피어민트추출물, 하이드롤라이즈드하이알루로닉애씨드, 카카오씨추출물, 덱스트린, 토코페롤, 아스코빅애씨드폴리펩타이드, 글리세릴스테아레이트, 세라마이드에이에스, 세라마이드에이피, 세라마이드엔에스, 세라마이드이오피",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000253592&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=5
2026-09-12,oliveyoung,판매순,6,[9월 올영픽] 토리든 다이브인 저분자 히알루론산 수딩 크림 100ml 더블 기획 (+메쉬백) (시나모롤),토리든,100,42000,33%,28000,4.9,"3,605","저분자 히알루론산, 판테놀, 알란토인","정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 하이드로제네이티드다이데센, 카프릴릭/카프릭트라이글리세라이드, 판테놀, 소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드(500ppm), 알란토인, 엑토인, 감초추출물, 트레할로오스, 버지니아풍년화추출물, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 피브이엠/엠에이코폴리머, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 2,3-부탄다이올, 세테아릴알코올, C14-22알코올, C12-20알킬글루코사이드, 펜틸렌글라이콜, 솔비탄아이소스테아레이트, 카프릴릴메티콘, 클레리추출물, 라벤더꽃추출물, 히아신스전초추출물, 마트리카리아꽃추출물, 수레국화꽃추출물, 보리지추출물, 다이소듐이디티에이, 카보머, 트로메타민, 잔탄검, 글루타티온, 말라카이트추출물, 글루코닉애씨드, 에틸헥실글리세린",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263681&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=6
2026-09-12,oliveyoung,판매순,7,셀리맥스 더 비타 A 레티날 샷 타이트닝 듀얼 크림 50ml,셀리맥스,50,37000,20%,29600,4.8,227,"레티날, 판테놀, 아줄렌","(1제) 정제수, 글리세린, 다이메티콘, 카프릴릭/카프릭트라이글리세라이드, 부틸렌글라이콜, 세테아릴알코올, 나이아신아마이드, 1,2-헥산다이올, 세테아릴올리베이트, 합성비즈왁스, 소듐폴리아크릴레이트, 다이아이소스테아릴말레이트, 솔비탄올리베이트, 글리세릴스테아레이트, 카보머, 알지닌, 토코페롤, 레시틴, 에틸헥실글리세린, 잔탄검, 레틴알(0.05%), 아데노신, 소듐락테이트, 하이드롤라이즈드해면, 다이소듐이디티에이, 폴리솔베이트20, 아스코빅애씨드, 팔미토일트라이펩타이드-1, 팔미토일테트라펩타이드-7 (2제) 정제수, 글리세린, 다이메티콘, 판테놀, 카프릴릭/카프릭트라이글리세라이드, 세테아릴알코올, 나이아신아마이드, 부틸렌글라이콜, 1,2-헥산다이올, 세테아릴올리베이트, 합성비즈왁스, 소듐폴리아크릴레이트, 다이아이소스테아릴말레이트, 솔비탄올리베이트, 글리세릴스테아레이트, 구아이아줄렌, 카보머, 알지닌, 에틸헥실글리세린, 잔탄검, 아데노신, 다이소듐이디티에이",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000261065&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=7
2026-09-12,oliveyoung,판매순,8,[9월 올영픽] 피지오겔 DMT 페이셜 크림 대용량 200ml 기획(+토너50ml+마스크1매),피지오겔,278,47500,43%,26900,4.8,"24,527","세라마이드, 스쿠알란, 시어버터","[크림] 정제수*, 카프릴릭/카프릭트라이글리세라이드*, 글리세린*, 펜틸렌글라이콜, 코코넛야자오일, 하이드로제네이티드레시틴*, 시어버터, 하이드록시에틸셀룰로오스, 스쿠알란*, 카보머, 잔탄검, 소듐카보머, 세라마이드엔피* ※ 세라마이드 복합체 구성 성분 : * [토너] 정제수, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 헥실데실에틸헥사노에이트, 펜타에리스리틸테트라에틸헥사노에이트, 변성알코올, 베타인, 사이클로펜타실록세인,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 다이메티콘, 피토스테롤, 소듐하이알루로네이트, 트라이소듐이디티에이, 세린, 소듐피씨에이, 하이드록시에틸우레아, 알지닌, 카프릴릭/카프릭트라이글리세라이드, 스쿠알란 [마스크] 정제수, 메틸프로판다이올, 글리세린, 1,2-헥산다이올, 세틸에틸헥사노에이트, 부틸렌글라이콜, 판테놀, 카프릴릭/카프릭트라이글리세라이드, 스쿠알란, 베타인, 트레할로오스, 알란토인, 다이포타슘글리시리제이트, 락토바실러스발효물, 락토바실러스/콩발효추출물, 효모/감자추출물발효여과물, 효모/보리씨발효여과물, 울금뿌리추출물, 육두구추출물, 시어버터, 베타-글루칸, 세라마이드엔피, 콜레스테롤, 세테아릴알코올, 베헤닐알코올, 스테아릭애씨드, 팔미틱애씨드, 소듐폴리아크릴레이트, 아라키딜알코올, 아라키딜글루코사이드, 하이드로제네이티드레시틴, 폴리메틸실세스퀴옥세인, 폴리글리세릴-4카프레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 잔탄검, 카보머, 트라이소듐이디티에이, 트로메타민",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263530&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=8
2026-09-12,oliveyoung,판매순,9,[수분진정/세럼증정] 닥터지 레드블레미쉬 클리어 수딩크림 EX 70ml기획 (+30ml+세럼10ml*2ea),닥터지,140,38000,27%,27600,4.9,"4,347","병풀추출물, 마데카소사이드, 나이아신아마이드","[크림] 정제수, 글리세린, 부틸렌글라이콜, 다이카프릴릴에터, 나이아신아마이드, 1,2-헥산다이올, 펜틸렌글라이콜, 소듐하이알루로네이트, 병풀잎추출물, 비피다발효여과물, 락토바실러스발효물, 병풀꽃/잎/줄기추출물, 병풀뿌리추출물, 병풀추출물, 효모발효여과물, 하이드로제네이티드폴리데센, 다이카프릴릴카보네이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 판테놀, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 실리카, 트로메타민, 솔비톨, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 에틸헥실글리세린, 트라이소듐에틸렌다이아민다이석시네이트, 알란토인, 다이프로필렌글라이콜, 토코페롤, 마데카소사이드, 폴리글리세릴-10라우레이트, 포스파티딜콜린, 하이드로제네이티드레시틴, 칼슘판토테네이트, 스쿠알란, 에리스리톨, 에틸헥실팔미테이트, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 트라이하이드록시스테아린, 세라마이드엔피, 다발방패버섯추출물, 잔탄검 [세럼] 정제수, 부틸렌글라이콜, 다이프로필렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 글리세린, 판테놀, 글리세레스-26, 하이드록시에틸셀룰로오스, 에리스리톨, 소듐폴리아크릴로일다이메틸타우레이트, 소듐하이알루로네이트(1,100 ppm), 알란토인, 에틸헥실글리세린, 카프릴릭/카프릭트라이글리세라이드, 바이오사카라이드검-1, 다이소듐이디티에이, 하이드로제네이티드레시틴, 베타인살리실레이트, 석시닉애씨드, 트로메타민, 효모발효여과물, 옥틸도데칸올, 폴리글리세릴-10라우레이트, 포스파티딜콜린, 아시아티코사이드(48 ppm), 병풀잎추출물(40 ppm), 마데카식애씨드(36 ppm), 아시아틱애씨드(36 ppm), 글라이코리피드, 세라마이드엔피, 베타-글루칸, 락토바실러스발효물, 락토바실러스/콩발효추출물, 류코노스톡/무발효여과물, 효모발효추출물, 팔미토일트라이펩타이드-5, 다발방패버섯추출물, 마데카소사이드(3.6 ppm), 병풀추출물(3.4 ppm), 하이드록시프로필트라이모늄하이알루로네이트(1 ppm), 토코페롤, 징크피씨에이, 헥사펩타이드-9",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000255752&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=9
2026-09-12,oliveyoung,판매순,10,[9월 올영픽][대용량] 파티온 노스카나인 트러블 크림 75ml 기획(+5ml),파티온,80,45000,36%,28900,4.8,53,"세라마이드엔피, 판테놀, 알란토인","정제수, 글리세린, 메도우폼씨오일, 카프릴릭/카프릭트라이글리세라이드, 비닐다이메티콘, 다이글리세린, 폴리글리세릴-3다이스테아레이트, 세테아릴알코올, 1,2-헥산다이올, 펜틸렌글라이콜, 클로렐라 불가리스추출물, 소듐헤파린, 쑥잎추출물, 병풀추출물, 펜타에리스리틸테트라에틸헥사노에이트, 하이드로제네이티드쌀겨오일, 하이드로제네이티드레시틴, 세테아릴올리베이트, 소듐스테아로일글루타메이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리글리세릴-2스테아레이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 아이소도데케인, 하이드록시아세토페논, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글루코오스, 솔비탄올리베이트, 글리세릴스테아레이트, 판테놀, 글리세릴스테아레이트시트레이트, 부틸렌글라이콜, 프룩토올리고사카라이드, 프룩토오스, 스테아릭애씨드, 석시닉애씨드, 다이메티콘/비닐다이메티콘크로스폴리머, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 소듐파이테이트, 솔비탄아이소스테아레이트, 폴리글리세릴-10스테아레이트, 다이프로필렌글라이콜, 세라마이드엔피, 알란토인, 베타-글루칸, 폴리글리세릴-10라우레이트, 세라마이드엔에스, 콜레스테롤, 에틸헥실글리세린, 피토스핑고신, 세라마이드에이피, 세라마이드에이에스, 스쿠알란, 세라마이드이오피, 카프릴릴/카프릴글루코사이드, 스테아릴알코올, 잔탄검",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000265234&dispCatNo=100000100010015&trackingCd=Cat100000100010015_Small&t_page=카테고리관&t_click=크림_전체__상품상세&t_number=10
